city,country,latitude,longitude,name,postalCode,province
Honolulu,US,21.294610000000002,-157.8243,Teddy's Bigger Burgers,96826,HI
Kaneohe,US,21.42282,-157.81153999999998,Panda Express,96744,HI
Waikoloa,US,19.91651,-155.88222,Dairy Queen,96738,HI
Kailua Kona,US,19.63956,-155.9907,McDonald's,96740,HI
Waipahu,US,21.39113,-158.03458999999998,McDonald's,96797,HI
Sanford,US,28.76207,-81.28402,Kfc,32773,FL
Sebring,US,27.4915,-81.4852,Outback Steakhouse,33870,FL
West Palm Beach,US,26.783479999999997,-80.05339000000001,Popeyes Louisiana Kitchen,33404,FL
Fort Lauderdale,US,26.193189999999998,-80.25811,Sonic Drive-In - Temporarily Closed,33351,FL
Polk City,US,28.15587,-81.80215,McDonald's,33868,FL
Boynton Beach,US,26.5371,-80.09012,Five Guys Burgers Fries,33426,FL
Lake Worth,US,26.62045,-80.0575,Lupitas Tex Mex,33460,FL
Boynton Beach,US,26.52705,-80.18621999999999,Chipotle Mexican Grill,33472,FL
Inglis,US,29.0294,-82.66812,Subway,34449,FL
Jacksonville,US,30.41447,-81.7491,Dairy Queen Grill Chill,32219,FL
Eustis,US,28.825809999999997,-81.68589,Long John Silver's,32726,FL
Indianapolis,US,39.771407,-86.05819699999999,Dairy Queen,46219,IN
Indianapolis,US,39.8267,-86.1454,Church's Chicken,46205,IN
Indianapolis,US,39.7229,-86.1399,Church's Chicken,46203,IN
Cincinnati,US,39.1411,-84.618,Dunkin' Donuts,45238,OH
Cincinnati,US,39.1281,-84.515,Subway,45219,OH
Sycamore,US,41.987649,-88.67876899999999,Wendy's,60178,IL
Rainbow City,US,33.9601,-86.0371,Quiznos,35906,AL
Mobile,US,30.6492,-88.1585,Church's Chicken,36609,AL
Mobile,US,30.7365,-88.1041,Church's Chicken,36610,AL
Spokane,US,47.64233,-117.424416,Bennidito's Pizza,99203,WA
Myersville,US,39.49915,-77.56794000000001,Burger King,21773,MD
Fayetteville,US,38.0328,-81.1201,SUBWAY,25840,WV
Fayetteville,US,38.0568,-81.1049,Tudor's Biscuit World,25840,WV
Bridgeport,US,39.2838,-80.2542,Hardee's,26330,WV
Midvale,US,40.6225,-111.8676,Sonic Drive-In,84047,UT
Roanoke,US,37.2323,-80.0081,Burger In the Square,24018,VA
Chesterfield,US,37.3712,-77.5002,Wendy's,23832,VA
Richmond,US,37.6365,-77.4599,Wendy's,23227,VA
Richmond,US,37.6021,-77.4515,KFC,23227,VA
Henrico,US,37.5195,-77.3526,Little Caesars Pizza,23231,VA
Fort Atkinson,US,42.9381,-88.8556,Burger King,53538,WI
Tacoma,US,47.238,-122.3663,SUBWAY,98424,WA
Auburn,US,47.3216,-122.2221,McDonald's,98002,WA
Cross Plains,US,43.1107,-89.6429,Culver's,53528,WI
Laredo,US,27.5448,-99.5049,Whataburger,78041,TX
Odessa,US,31.8889,-102.3521,Taco Villa,79762,TX
Dublin,US,32.0985,-98.3369,Sonic Drive-In,76446,TX
Lubbock,US,33.5777,-101.8639,KFC,79401,TX
Slaton,US,33.4317,-101.6636,McDonald's,79364,TX
Henderson,US,32.1588,-94.7837,Whataburger,75652,TX
McAllen,US,26.2501,-98.2549,Burger King,78504,TX
Fort Worth,US,32.8595,-97.2385,Taco Bell,76148,TX
San Antonio,US,29.4618,-98.6217,KFC,78238,TX
Mosheim,US,36.1858,-82.9345,Subway,37818,TN
Knoxville,US,35.9335,-83.9981,Sonic Drive-In,37919,TN
Nashville,US,36.0794,-86.6453,McDonald's,37217,TN
Bristol,US,36.5585,-82.2117,Burger King,37620,TN
Walterboro,US,32.921,-80.669,Sonic Drive-In,29488,SC
Columbia,US,34.1403,-80.9144,McDonald's,29229,SC
Irmo,US,34.0871,-81.1816,Taco Bell,29063,SC
Myrtle Beach,US,33.7158,-78.8909,Burger King,29577,SC
Eugene,US,44.0443,-123.0632,Little Big Burger,97403,OR
Redmond,US,44.2808,-121.1735,Subway,97756,OR
Oklahoma City,US,35.6042,-97.5667,Sonic Drive-In,73120,OK
Weirton,US,40.3925,-80.5484,Bob Evans,26062,WV
Toledo,US,41.6829,-83.6232,Pizza Hut,43606,OH
Tiffin,US,41.1127,-83.2009,Pizza Hut,44883,OH
Albuquerque,US,35.1096,-106.7304,Sonic Drive-In,87120,NM
Huntsville,US,34.6122,-86.5662,Burger King,35803,AL
Jacksonville,US,33.8115,-85.7617,Domino's Pizza,36265,AL
Bluefield,US,37.2429,-81.2626,Boddie-Noell Enterprises,24605,VA
Saratoga Springs,US,40.387,-111.9168,Wendy's,84045,UT
Knoxville,US,35.9029,-84.0209,Mc Donald's,37919,TN
Smyrna,US,35.9742,-86.4919,Sonic Drive-In,37167,TN
Simpsonville,US,34.7475,-82.2613,Bojangles' Famous Chicken 'n Biscuits,29681,SC
Denver,US,35.444,-80.998,Taco Bell,28037,NC
Oak Park,US,42.4504,-83.2001,Taco Bell,48237,MI
Clarksville,US,36.5941,-87.2885,Subway,37040,TN
Wichita,US,37.7947,-97.3353,Sonic Drive-In,67219,KS
Mountain Home,US,36.3551,-92.3412,McDonald's,72653,AR
Beckley,US,37.7863,-81.1717,King Tut Drive-In,25801-4140,WV
Nashville,US,36.1488,-86.805,Jimmy John's,37203,TN
Little Rock Air Force Base,US,34.899429999999995,-92.14856999999999,Charley's Grilled Subs,72099,AR
Dumas,US,33.88344,-91.48334,Subway,71639,AR
Hazen,US,34.7788,-91.58005,Pizza Pro,72064,AR
Greenwood,US,35.21635,-94.26941,McDonald's,72936,AR
Rogers,US,36.30862,-94.18767,Sharky's Modern Mexican Kitchen,72758,AR
Prescott Valley,US,34.58495,-112.33613999999999,Charley's Grilled Subs,86314,AZ
Prescott Valley,US,34.609390000000005,-112.32121000000001,Subway,86314,AZ
Sedona,US,34.86356,-111.80168,McDonald's,86336,AZ
Chandler,US,33.320040000000006,-111.96715,Jason's Deli,85226,AZ
Avondale,US,33.4569,-112.30638,Culver's,85323,AZ
Casa Grande,US,32.87919,-111.74846000000001,Whataburger,85122,AZ
Gilbert,US,33.307790000000004,-111.7549,Wienerschnitzel,85295,AZ
Chandler,US,33.28917,-111.83868999999999,McDonald's,85286,AZ
Gilbert,US,33.352825,-111.789024,Firehouse Subs,85295,AZ
Tucson,US,32.207640000000005,-110.82443,Casa Del Rio Mexican Restaurant,85710,AZ
Socorro,US,34.06919,-106.89295,Burger King,87801,NM
Artesia,US,32.83974,-104.39745,Domino's Pizza,88210,NM
Artesia,US,32.84044,-104.39753,McDonald's,88210,NM
Lovington,US,32.94424,-103.36208,Taco Bell,88260,NM
Alamogordo,US,32.93704,-105.96382,Rustic Cafe,88310,NM
Greer,US,34.8862,-82.15203000000001,Theo's Family Restaurant,29651,SC
Conway,US,33.85952,-79.08743,Jersey Mike's Subs,29526,SC
Myrtle Beach,US,33.71739,-78.85469,Burky's Grill,29577,SC
La Grande,US,45.320840000000004,-118.0826,Cinco de Mayo,97850,OR
La Grande,US,45.32334,-118.0866,La Fiesta,97850,OR
Central Point,US,42.37833,-122.89607,Sonic Drive-In,97502,OR
Bend,US,44.05969,-121.29208999999999,Pilot Butte Drive In,97701,OR
Alva,US,36.79692,-98.65626,Subway,73717,OK
Miami,US,36.885329999999996,-94.89341999999999,Taco Bell,74354,OK
Miami,US,36.89002,-94.87767,Domino's Pizza,74354,OK
Broken Arrow,US,36.05963,-95.77911,Coney I-Lander,74012,OK
Ardmore,US,34.18504,-97.14378,Taco Bueno,73401,OK
Shawnee,US,35.34469,-96.91244,Kfc,74801,OK
Mount Pocono,US,41.125820000000004,-75.35998000000001,Burger King,18344,PA
Hanover,US,39.774662,-76.95984,Arby's,17331,PA
Hazleton,US,40.96819,-75.97672,Domino's Pizza,18201,PA
Bethlehem,US,40.62578,-75.37049,China Star,18018,PA
Vernon,US,33.75627,-88.10354,Subway,35592,AL
Summerdale,US,30.47079,-87.70045,Krispy Krunchy Chicken,36580,AL
Red Bay,US,34.43963,-88.13933,Jack's Family Restaurants,35582,AL
Rainsville,US,34.49295,-85.84812,Hardee's,35986,AL
Rainsville,US,34.49564,-85.85016,Subway,35986,AL
Andalusia,US,31.318740000000002,-86.46069,Hardee's,36420,AL
Abbeville,US,31.57548,-85.279045,McDonald's,36310,AL
Brownsboro,US,34.68802,-86.49885,Krispy Krunchy Chicken,35741,AL
Monroeville,US,31.50485,-87.31843,McDonald's,36460,AL
Leeds,US,33.56197,-86.5222,Kfc,35094,AL
Lanett,US,32.85423,-85.19112,Sonic Drive-In,36863,AL
Laceys Spring,US,34.534393,-86.589874,Subway,35754,AL
Geneva,US,31.049509999999998,-85.89931999999999,Kfc,36340,AL
Fort Mitchell,US,32.305620000000005,-85.01124,Subway,36856,AL
Attalla,US,34.019690000000004,-86.09097,Jack's Family Restaurants,35954,AL
Talladega,US,33.43699,-86.08764000000001,Sonic Drive-In,35160,AL
Millbrook,US,32.499485,-86.36413,Jack's Family Restaurants,36054,AL
Saraland,US,30.80155,-88.10155,Krystal,36571,AL
Saraland,US,30.796940000000003,-88.07202,Popeyes Louisiana Kitchen,36571,AL
Saraland,US,30.82275,-88.07013,Pizza Hut,36571,AL
Scottsboro,US,34.6315,-86.04739000000001,Burger King,35769,AL
Clanton,US,32.833490000000005,-86.62822,Dairy Queen,35045,AL
Tuscaloosa,US,33.18934,-87.52625,Moe's Southwest Grill,35404,AL
Northport,US,33.238690000000005,-87.57491999999999,Chipotle Mexican Grill,35476,AL
Northport,US,33.240970000000004,-87.58116,Popeyes Louisiana Kitchen,35476,AL
Northport,US,33.23717,-87.57722,Sonic Drive-In,35476,AL
Sylacauga,US,33.191666,-86.299446,Jack's Family Restaurants,35151,AL
Pelham,US,33.335390000000004,-86.78299999999999,Burger King,35124,AL
Selma,US,32.43206,-87.02508,Sonic Drive-In,36701,AL
Birmingham,US,33.40935,-86.66614,Panera Bread,35242,AL
Birmingham,US,33.50323,-86.7559,Mafiaoza,35213,AL
Albertville,US,34.276740000000004,-86.20696,Subway,35950,AL
Athens,US,34.784659999999995,-86.94547,Dairy Queen Grill Chill,35611,AL
Fort Payne,US,34.436640000000004,-85.74565,Zaxby's,35967,AL
Arab,US,34.362359999999995,-86.42401,Krispy Krunchy Chicken,35016,AL
Daphne,US,30.59944,-87.89833,Popeyes Louisiana Kitchen,36526,AL
Pelham,US,33.285740000000004,-86.81438,Krispy Krunchy Chicken,35124,AL
Alabaster,US,33.23052,-86.80311999999999,Moe's Southwest Grill,35007,AL
Alabaster,US,33.226929999999996,-86.80386,Firehouse Subs,35007,AL
Birmingham,US,33.472359999999995,-86.76816,Sbarro,35209,AL
Bessemer,US,33.45102,-86.98080999999999,Sonic Drive-In,35023,AL
Enterprise,US,31.327109999999998,-85.83676,Panera Bread,36330,AL
Madison,US,34.68223,-86.73817,Firehouse Subs,35758,AL
Jasper,US,33.812090000000005,-87.28174,Krispy Krunchy Chicken,35501,AL
Jasper,US,33.94096,-87.22046,Jack's Family Restaurants,35503,AL
Phenix City,US,32.45415,-85.00694,Church's Chicken,36867,AL
Phenix City,US,32.49573,-85.01918,Burger King,36867,AL
Opelika,US,32.61918,-85.4091,Moe's Southwest Grill,36801,AL
Opelika,US,32.652609999999996,-85.37731,Burger King,36801,AL
Prattville,US,32.4343,-86.42163000000001,Jim's Restaurant Inc,36067,AL
Prattville,US,32.46095,-86.41958000000001,Sonic Drive-In,36066,AL
Birmingham,US,33.37164,-86.8126,Chick-Fil-A,35244,AL
Oxford,US,33.6116,-85.8235,McAlister's Deli,36203,AL
Anniston,US,33.75958,-85.7782,Heroes American Grille,36206,AL
Cullman,US,34.20286,-86.82528,Jack's Family Restaurants,35058,AL
Foley,US,30.392459999999996,-87.68344,Dairy Queen Grill Chill,36535,AL
Florence,US,34.83566,-87.638405,Subway,35630,AL
Montrose,US,38.49163,-107.89068999999999,Wienerschnitzel,81401,CO
Montrose,US,38.474540000000005,-107.87263999999999,Little Caesars Pizza,81401,CO
Colorado Springs,US,38.84792,-104.75725,Boston Market,80909,CO
Greeley,US,40.395579999999995,-104.7495,Dairy Queen Grill Chill,80634,CO
Greeley,US,40.422990000000006,-104.73655,Domino's Pizza,80634,CO
Greeley,US,40.42302,-104.7576,Freddy's Frozen Custard Steakburgers,80634,CO
Pueblo,US,38.33286,-104.74508,Domino's Pizza,81007,CO
Aurora,US,39.675909999999995,-104.81047,Dairy Queen (Treat),80014,CO
Avondale,US,39.82336,-75.78115,Domino's Pizza,19311,PA
Newark,US,39.69897,-75.70891,Domino's Pizza,19711,DE
West Chester,US,39.89326,-75.55667,Jimmy John's,19382,PA
Middletown,US,39.45102,-75.72595,Taco Bell,19709,DE
Springfield,US,39.938959999999994,-75.34998,Taco Bell,19064,PA
Upper Darby,US,39.95973,-75.25846999999999,Popeyes Louisiana Kitchen,19082,PA
Ocean City,US,38.345859999999995,-75.08006,Asian Garden,21842,MD
Newark,US,39.662040000000005,-75.69145999999999,Roy Rogers Restaurant,19702,DE
Philadelphia,US,39.8952,-75.22893499999999,Subway,19153,PA
Salisbury,US,38.41721,-75.56555999999999,Subway,21801,MD
Dover,US,39.153259999999996,-75.52601999999999,Sbarro,19904,DE
New Castle,US,39.67138,-75.59781,Wendy's,19720,DE
Centerville,US,40.9197,-111.88963000000001,Taco Bell,84014,UT
Antioch,US,36.04667,-86.6649,Fox's Pizza Den,37013,TN
Spring Hill,US,35.769529999999996,-86.91711,Captain D's Seafood Kitchen,37174,TN
Fallon,US,39.47672,-118.80273000000001,Hunan Buffet,89406,NV
Wheatland,US,42.06503,-104.96363000000001,Pizza Hut,82201,WY
Buffalo,US,44.354820000000004,-106.69373,Pizza Hut,82834,WY
Rawlins,US,41.79234,-107.21502,Subway,82301,WY
Onalaska,US,43.884029999999996,-91.22399,Big Als Too,54650,WI
Sun Prairie,US,43.178020000000004,-89.23879000000001,Culver's,53590,WI
Lake Geneva,US,42.59028,-88.42902,Kfc,53147,WI
Wisconsin Rapids,US,44.37585,-89.81778,McDonald's,54494,WI
Waukesha,US,42.988,-88.23391,Kfc,53189,WI
Fond du Lac,US,43.77052,-88.44693000000001,Domino's Pizza,54935,WI
Chippewa Falls,US,44.9263,-91.38197,Domino's Pizza,54729,WI
Chippewa Falls,US,44.91381,-91.38958000000001,McDonald's,54729,WI
Chippewa Falls,US,44.88398,-91.42181,Subway,54729,WI
Kadoka,US,43.83939,-101.52351,Sunset Grill,57543,SD
Hill City,US,43.93443,-103.57276,Dairy Queen,57745,SD
Webster,US,45.37931,-97.48921,Arby's,57274,SD
Spearfish,US,44.4763,-103.81921,Kfc,57783,SD
Cloudcroft,US,32.958690000000004,-105.74493000000001,Dave's Cafe,88317,NM
Richmond,US,37.5887,-77.5016,McDonald's,23230,VA
Tacoma,US,47.0967,-122.3583,McDonald's,98446,WA
Saint George,US,33.1944,-80.6096,Taco Bell,29477,SC
Birmingham,US,33.428670000000004,-86.7071,McDonald's,35242,AL
Gadsden,US,34.00998,-85.98857,Sonic Drive-In,35903,AL
Gadsden,US,33.985659999999996,-85.86725,Kfc,35903,AL
Gadsden,US,33.9976,-86.00461999999999,Chick-Fil-A,35901,AL
Gadsden,US,34.00946,-85.98738,Burger King,35903,AL
Mobile,US,30.67385,-88.22559,Panera Bread,36695,AL
Decatur,US,34.55881,-86.96915,Five Guys Burgers Fries,35601,AL
Athens,US,34.78524,-86.95193,Touchdown Wings,35611,AL
Huntsville,US,34.620506,-86.55096,Charleys Philly Steaks,35803,AL
Tuscaloosa,US,33.11826,-87.55287,Domino's Pizza,35405,AL
Tuscaloosa,US,33.21128,-87.56238,Hooligan's American Mediterranean Restaurant,35401,AL
Tuscaloosa,US,33.19741,-87.53194,Freddy's Frozen Custard Steakburgers,35401,AL
Tuscaloosa,US,33.21137,-87.55269,Mooyah,35401,AL
Kodiak,US,57.80987,-152.36508,Taco Bell,99615,AK
Wasilla,US,61.58225,-149.46837,Wendy's,99654,AK
Anchorage,US,61.188340000000004,-149.9085,Big Boy Burger/Express Market,99503,AK
Burlington,US,48.510044,-122.33788,Bob's Burgers Brew,98233,WA
Hurricane,US,38.359320000000004,-81.99949000000001,Kfc,25526,WV
Longview,US,32.51575,-94.7393,Whataburger of East Texas,75601,TX
Denver,US,39.718540000000004,-104.98861000000001,Buffalo Bills Hot Wings To Go,80223,CO
Denver,US,39.638290000000005,-104.89493,Tuk Tuk Thai Grill DTC,80237,CO
Seaford,US,38.601585,-75.64137,Orange Julius,19973,DE
West Chester,US,39.96333,-75.59648,Taco Bell,19382,PA
Stuttgart,US,34.47936,-91.55856,Subway,72160,AR
Benton,US,36.866899,-88.360938,Waffle House,42025,KY
Westville,US,41.547937,-86.896425,McDonalds,46391,IN
Montgomery,US,32.38264,-86.19878,Sonic Drive-In,36117,AL
Mission,US,39.02213,-94.64837,Domino's Pizza,66205,KS
Mission,US,39.02189,-94.66532,Popeyes Louisiana Kitchen,66202,KS
Pratt,US,37.64563,-98.71898,Long John Silver's,67124,KS
Decatur,US,39.87793,-88.95489,Bob Evans,62526,IL
Pratt,US,37.64624,-98.72610999999999,Pizza Hut,67124,KS
Quincy,US,39.93566,-91.35435,Steak 'n Shake,62305,IL
Waukegan,US,42.34987,-87.87053,Taco Bell,60085,IL
Wellington,US,37.274609999999996,-97.37567,McDonald's,67152,KS
Clear Lake,US,43.14539,-93.36408,Dairy Queen,50428,IA
Denison,US,42.01205,-95.35606,Burger King,51442,IA
Salina,US,38.83316,-97.62553,Kfc,67401,KS
Emporia,US,38.41277,-96.16484,Hardee's,66801,KS
Emporia,US,38.42382,-96.21791,McDonald's,66801,KS
Fort Madison,US,40.630309999999994,-91.31316,Chuong Garden,52627,IA
Garden City,US,37.97999,-100.84196999999999,Burger King,67846,KS
Hutchinson,US,38.0733,-97.92159000000001,Bogey's,67502,KS
Breaux Bridge,US,30.293020000000002,-91.91096999999999,Subway,70517,LA
Walker,US,30.4874,-90.87189000000001,Subway,70785,LA
Hartsville,US,34.37712,-80.0755,Sonic Drive-In,29550,SC
Clemson,US,34.691829999999996,-82.8369,McDonald's,29631,SC
Alliance,US,42.09661,-102.89286,McDonald's,69301,NE
Ogallala,US,41.12514,-101.71367,Pizza Hut,69153,NE
Bay Minette,US,30.87783,-87.78394,Hardee's,36507,AL
Sierra Vista,US,31.55286,-110.30148999999999,143 Street Tacos,85635,AZ
Maysville,US,38.627359999999996,-83.79141,90 Frisch's Big Boy Restaurant,41056,KY
Wasilla,US,61.577709999999996,-149.44148,BLIMPIE,99654,AK
Anchorage,US,61.19573199999999,-149.77823999999998,Sara's Too,99504,AK
Glendive,US,47.10528,-104.7364,R Rooster BBQ Co.,59330,MT
Sylacauga,US,33.167429999999996,-86.25798,Sonic Drive-In,35150,AL
Kingman,US,35.322790000000005,-114.03095,Five Guys Burgers Fries,86409,AZ
Senatobia,US,34.627590000000005,-89.96422,Captain D's Seafood Kitchen,38668,MS
Tracy,US,37.73514,-121.42545,Thai Cafe,95376,CA
Ashland,US,38.48608,-82.66139,Chick-Fil-A,41101,KY
Paducah,US,37.07609,-88.68675,Hardee's,42001,KY
Horn Lake,US,34.94793,-90.01756999999999,Boomer's,38637,MS
Pontotoc,US,34.25085,-89.01846,Hardee's,38863,MS
Franklin,US,39.490359999999995,-86.06487,Arby's,46131,IN
Oakland,US,37.81347,-122.24656999999999,Connie's Cantina,94610,CA
Merced,US,37.32372,-120.48748,Pizza Hut,95348,CA
Brownsburg,US,39.85696,-86.39325,Burger King,46112,IN
Plainfield,US,39.71297,-86.37078000000001,Popeyes Louisiana Kitchen,46168,IN
Lawrenceburg,US,39.07969,-84.88645,Gold Star Chili,47025,IN
Logansport,US,40.75801,-86.32746999999999,Burger King,46947,IN
Schererville,US,41.49287,-87.47035,Five Guys Burgers Fries,46375,IN
Shelbyville,US,39.516453000000006,-85.743866,Bellacino's,46176,IN
Indianapolis,US,39.896570000000004,-86.21709,Pizza Hut,46268,IN
Southaven,US,34.93461,-89.99857,Dixie Queen,38671,MS
Richmond,US,39.82308,-84.94343,McDonald's,47374,IN
Vincennes,US,38.6925,-87.49965999999999,Subway,47591,IN
Valparaiso,US,41.46803,-87.03553000000001,Culver's,46383,IN
Marion,US,40.56803,-85.67534,Taco Bell,46952,IN
Laurel,US,31.705444,-89.13116,McDonald's,39440,MS
Goshen,US,41.58863,-85.84683000000001,Wendy's,46526,IN
Gary,US,41.59206,-87.33745,Popeyes Louisiana Kitchen,46402,IN
Alabaster,US,33.25046,-86.81478,Jimmy John's,35007,AL
Nixa,US,37.04372,-93.30128,McDonald's,65714,MO
Washington,US,38.5364,-91.00463,Kentucky Fried Chicken,63090,MO
Kokomo,US,40.4359,-86.12865,Culver's,46902,IN
Saint Peters,US,38.77809,-90.57999000000001,Cecil Whittaker's Pizzeria,63376,MO
Elkhart,US,41.70939,-85.97247,Dairy Queen-Russo,46514,IN
Honolulu,US,21.34892,-157.93266,I Love Country Cafe,96818,HI
Elkhart,US,41.688109999999995,-85.97341,McDonald's,46516,IN
Kansas City,US,39.008959999999995,-94.46666,Wendy's,64133,MO
Fenton,US,38.48319,-90.44594000000001,Hardee's,63026,MO
Hilo,US,19.702522000000002,-155.09392,Cafe 100,96720,HI
Farmington,US,37.78922,-90.42739,Burger King,63640,MO
Waianae,US,21.447879999999998,-158.18886,McDonald's,96792,HI
Wahiawā,US,21.494629999999997,-158.02916000000002,Maui Mike's,96786,HI
Wahiawā,US,21.49725,-158.02976999999998,Zippy's,96786,HI
Kīhei,US,20.71913,-156.44618,Da Kitchen,96753,HI
Rupert,US,42.61459,-113.67299999999999,Pizza Hut,83350,ID
Rhinelander,US,45.63317,-89.4025,Dominos Pizza,54501,WI
Rhinelander,US,45.63625,-89.38045,Taco Bell,54501,WI
Lihue,US,21.96089,-159.35275,Kalapaki Beach Hut,96766,HI
Mesa,US,33.45189,-111.83923999999999,McDonald's,85201,AZ
Waikoloa,US,19.933056,-155.68417,Orange Julius,96738,HI
Kailua Kona,US,19.647170000000003,-155.99937,Killer Tacos,96740,HI
Waipahu,US,21.398203,-158.01242,Restaurant Kunio,96797,HI
Jerome,US,42.71334,-114.51805,Pizza Hut,83338,ID
McCall,US,44.89519,-116.09553000000001,Subway,83638,ID
Meridian,US,43.61893,-116.35805,Quik Wok Restaurant,83642,ID
Boynton Beach,US,26.54315,-80.0904,Chipotle Mexican Grill,33426,FL
Sioux Falls,US,43.51447,-96.76066,Szechwan Chinese Restaurant,57105,SD
Tucson,US,32.20644,-110.93316000000002,Domino's Pizza,85713,AZ
Galesburg,US,40.95584,-90.38378,Dairy Queen Grill Chill,61401,IL
Cicero,US,41.85118,-87.74315,Popeyes Louisiana Kitchen,60804,IL
Prescott,US,34.54829,-112.40436000000001,Five Guys Burgers Fries,86303,AZ
Chicago Heights,US,41.50591,-87.67017,Wendy's,60411,IL
Sturgis,US,44.41757,-103.53874,Subway,57785,SD
East Peoria,US,40.669129999999996,-89.58293,Jason's Deli,61611,IL
Fort Lauderdale,US,26.17935,-80.12,Jack's Old Fashion Hamburger,33308,FL
Alton,US,38.92194,-90.17765,Woody's Drive-In,62002,IL
Hillsborough,US,36.0623,-79.1029,Bojangles' Famous Chicken 'n Biscuits,27278,NC
Kirksville,US,40.2011,-92.5833,Chick-fil-A,63501,MO
Natchitoches,US,31.7279,-93.1597,McDonald's,71457,LA
Morgan City,US,29.6998,-91.2057,Domino's Pizza,70380,LA
Monroe,US,32.4911,-92.0842,Taco Bell,71202,LA
Lake Charles,US,30.2527,-93.181,Burger King,70601,LA
Shreveport,US,32.4891,-93.7044,McDonald's,71105,LA
Bossier City,US,32.5294,-93.6996,Sonic Drive-In,71111,LA
Hodgenville,US,37.5502,-85.7343,Subway,42748,KY
Barboursville,US,38.4179,-82.2611,Chick-Fil-A,25504,WV
Pendleton,US,39.9957,-85.8439,Subway,46064,IN
Wichita,US,37.6786,-97.1997,Taco Bell,67207,KS
Iowa City,US,41.6501,-91.5395,McDonald's,52240,IA
The Villages,US,28.9281,-82.0116,Subway,32162,FL
Miami,US,25.6987,-80.4377,Burger King,33193,FL
Davenport,US,28.2622,-81.6186,McDonald's,33896,FL
Oxford,US,33.615,-85.8273,Jack's,36203,AL
Daleville,US,31.3154,-85.7116,Pizza Hut,36322,AL
Fairbanks,US,64.8369,-147.7568,Lin's Asian Bistro,99701,AK
Buckhannon,US,38.9927,-80.2303,T & L Hotdogs,26201,WV
Terra Alta,US,39.4426,-79.5373,SUBWAY,26764,WV
Bridgeport,US,39.2881,-80.2448,T & L Hot Dogs,26330,WV
Elkins,US,38.9319,-79.8676,Taco Bell,26241,WV
Danville,US,38.0815,-81.8348,Pizza Hut,25053,WV
Rhinelander,US,45.6338,-89.3824,Taco John's,54501,WI
Burlington,US,48.5093,-122.3387,Jack in the Box,98233,WA
Spokane,US,47.7028,-117.40899999999999,Panda Express,99207,WA
Spokane,US,47.6703,-117.3963,Domino's Pizza,99202,WA
Hampton,US,37.0125,-76.4036,McDonald's,23661,VA
Suffolk,US,36.7244,-76.6351,Burger King,23434,VA
Charlottesville,US,38.0128,-78.5035,Domino's Pizza,22902,VA
Tremonton,US,41.7113,-112.2011,McDonald's,84337,UT
Magna,US,40.6968,-112.0828,Wendy's,84044,UT
Roanoke,US,37.3214,-79.9548,Pizza Hut,24012,VA
